Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;screenings;plot_lengt;plot_width;moisture;plot_yld;ave_moist;septoria1;septoria2;septoria3;mildew1;yld_ton_ha;mildew2;yelow_rst1;yelow_rst2;heading1;septoria4;brown_rst1;mildew3;yelow_rst3;lodging1;str_height;node_brek1;vigour;lodging2;hagberg;sprout_fld;mildew4;green_leaf;septoria5;fusarium1;heading2;ripen1;emergence;plant_coun;fusarium2;headng_old;flowerdate;lodging3;lodging4;fusar_fld;mildew_old;fusar_lab;shedding;sprout_lab;germin;yelow_rst4;yelow_rst5;nodorum;takeall;flowering;bydv;brown_rst2
KN_2010_34;Lion (Wheat);KN_2010_2;KN;2010;10,1;40,42;66;4,11;8,9;1,85;15,8;13,4;15,8;7,5;NA;NA;NA;8,062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_35;Gravitas;KN_2010_2;KN;2010;9,4;42,54;67,5;3,48;8,9;1,85;16,2;14,4;16,2;7,5;NA;NA;NA;8,622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_36;Invicta;KN_2010_2;KN;2010;10;41,29;65,3;3,28;8,9;1,85;16,7;14,1;16,7;7,5;NA;NA;NA;8,392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_37;SJ 08-53;KN_2010_2;KN;2010;10,6;42,49;62,4;2,89;8,9;1,85;16,5;13,3;16,5;6,5;NA;NA;NA;7,935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_38;ELS 0849;KN_2010_2;KN;2010;10,8;37,82;66,4;4,47;8,9;1,85;16,3;12,6;16,3;4,5;NA;NA;NA;7,536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_39;JB Diego;KN_2010_2;KN;2010;10,7;43,15;67,7;2,93;8,9;1,85;16,4;13,2;16,4;6,5;NA;NA;NA;7,885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_4;Alves;KN_2010_1;KN;2010;NA;NA;NA;NA;8,9;1,85;NA;11,1;16,6;6,5;5,5;NA;9;6,615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_40;Avatar;KN_2010_2;KN;2010;10,1;39,46;64,1;3,94;8,9;1,85;16,2;13,9;16,2;7,5;NA;NA;NA;8,323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_41;Oakley;KN_2010_2;KN;2010;10,3;38,78;59,4;2,86;8,9;1,85;16,3;12,2;16,3;4,5;NA;NA;NA;7,296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_42;SY Epson;KN_2010_2;KN;2010;10,9;40,79;64,9;1,04;8,9;1,85;16,4;14,2;16,4;7;NA;NA;NA;8,482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_5;Cordiale;KN_2010_1;KN;2010;NA;NA;NA;NA;8,9;1,85;NA;11;16,4;5;3;NA;9;6,571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_6;Lion (Wheat);KN_2010_1;KN;2010;NA;NA;NA;NA;8,9;1,85;NA;10,3;15,8;7;7;NA;9;6,197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_7;ELS 0849;KN_2010_1;KN;2010;NA;NA;NA;NA;8,9;1,85;NA;10,4;16,3;5;4;NA;8;6,22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_8;JB Diego;KN_2010_1;KN;2010;NA;NA;NA;NA;8,9;1,85;NA;11,8;16,4;6;5,5;NA;9;7,049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2010_9;Semu 06081;KN_2010_1;KN;2010;NA;NA;NA;NA;8,9;1,85;NA;11,1;16,5;7;5,5;NA;9;6,623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_1;Cordiale;MK_2010_1;MK;2010;12,2;NA;71,5;NA;10,7;1,85;16;14,97;16;NA;4;3;NA;7,474;NA;NA;NA;1;NA;NA;NA;NA;NA;53;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_10;Kingdom;MK_2010_1;MK;2010;11,4;NA;74,7;NA;10,7;1,85;15,8;16,39;15,8;NA;5;4;NA;8,202;NA;NA;NA;2;NA;NA;NA;NA;NA;59;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_11;Einstein;MK_2010_1;MK;2010;11,4;NA;70,6;NA;10,7;1,85;15,5;16;15,5;NA;5;5,5;NA;8,035;NA;NA;NA;3;NA;NA;NA;NA;NA;57;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_12;Edgar;MK_2010_1;MK;2010;11,1;NA;75,5;NA;10,7;1,85;16,1;16,91;16,1;NA;7;7;NA;8,432;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_13;Semu 06081;MK_2010_1;MK;2010;11,7;NA;76,9;NA;10,7;1,85;15,9;15,86;15,9;NA;6;5;NA;7,927;NA;NA;NA;1;NA;NA;NA;NA;NA;63;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_14;Grafton;MK_2010_1;MK;2010;11,1;NA;70,4;NA;10,7;1,85;15,5;15,81;15,5;NA;5;4;NA;7,94;NA;NA;NA;2;NA;NA;NA;NA;NA;53;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_15;Alchemy;MK_2010_1;MK;2010;10,8;NA;73,8;NA;10,7;1,85;15,8;18,27;15,8;NA;7,5;7,5;NA;9,143;NA;NA;NA;NA;NA;NA;NA;NA;NA;62;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_16;SJ 08-53;MK_2010_1;MK;2010;11,1;NA;68,5;NA;10,7;1,85;15,4;17,25;15,4;NA;6,5;5,5;NA;8,673;NA;NA;NA;1;NA;NA;NA;NA;NA;58;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_17;Denman;MK_2010_1;MK;2010;10,7;NA;69,5;NA;10,7;1,85;15,3;17,17;15,3;NA;6;7;NA;8,643;NA;NA;NA;1;NA;NA;NA;NA;NA;55;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_18;JB Diego;MK_2010_1;MK;2010;10,8;NA;74,2;NA;10,7;1,85;15,7;17,9;15,7;NA;6,5;6,5;NA;8,968;NA;NA;NA;NA;NA;NA;NA;NA;NA;61;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_19;Trapez;MK_2010_1;MK;2010;10,4;NA;73,1;NA;10,7;1,85;15,8;18,03;15,8;NA;5;4,5;NA;9,023;NA;NA;NA;1;NA;NA;NA;NA;NA;62;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_2;Avatar;MK_2010_1;MK;2010;9,9;NA;72,5;NA;10,7;1,85;16;17,14;16;NA;7;7;NA;8,557;NA;NA;NA;NA;NA;NA;NA;NA;NA;62;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_20;Lion (Wheat);MK_2010_1;MK;2010;10,4;NA;69,9;NA;10,7;1,85;15,1;16,65;15,1;NA;6,5;5,5;NA;8,401;NA;NA;NA;4;NA;NA;NA;NA;NA;58;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_21;Invicta;MK_2010_1;MK;2010;10,6;NA;69,6;NA;10,7;1,85;15,8;17,64;15,8;NA;7,5;7;NA;8,827;NA;NA;NA;1;NA;NA;NA;NA;NA;62;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_22;Einstein;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,74;15,5;7,5;5,5;4,5;NA;8,407;NA;NA;NA;3;NA;NA;NA;NA;NA;55;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_23;Lion (Wheat);MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;15,78;15,1;8;6;5,5;NA;7,962;NA;NA;NA;3;NA;NA;NA;NA;NA;57;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_24;ELS 0849;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;14,99;15,8;7,5;5,5;3;NA;7,501;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_25;Alves;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;15,53;16,1;8;6;4;NA;7,744;NA;NA;NA;1;NA;NA;NA;NA;NA;70;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_26;Stigg;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;17,01;15,7;8,5;8;8,5;NA;8,522;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_27;Invicta;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,42;15,8;7;6,5;5;NA;8,217;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_28;JB Diego;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;17,39;15,7;7;6,5;4;NA;8,713;NA;NA;NA;1;NA;NA;NA;NA;NA;61;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_29;Grafton;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;14,95;15,5;6,5;4,5;1;NA;7,508;NA;NA;NA;2;NA;NA;NA;NA;NA;50;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_3;CPBT W153;MK_2010_1;MK;2010;11,8;NA;73,3;NA;10,7;1,85;15,9;16,01;15,9;NA;5;3,5;NA;8,002;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_30;Cordiale;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;15,34;16;7;4;1;NA;7,658;NA;NA;NA;2;NA;NA;NA;NA;NA;52;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_31;SY Epson;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;17,14;16;7;7;6,5;NA;8,557;NA;NA;NA;2;NA;NA;NA;NA;NA;57;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_32;Edgar;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,52;16,1;8;5,5;6,5;NA;8,238;NA;NA;NA;NA;NA;NA;NA;NA;NA;72;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_33;Semu 06081;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;14,79;15,9;8;5;4;NA;7,392;NA;NA;NA;1;NA;NA;NA;NA;NA;56;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_34;Denman;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,47;15,3;7;6;6;NA;8,291;NA;NA;NA;NA;NA;NA;NA;NA;NA;54;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_35;CPBT W153;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,48;15,9;7;4;2;NA;8,237;NA;NA;NA;NA;NA;NA;NA;NA;NA;56;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_36;Oakley;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,43;15,6;7;4;1;NA;8,241;NA;NA;NA;1;NA;NA;NA;NA;NA;57;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_37;SJ 08-53;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,57;15,4;7;5;4,5;NA;8,331;NA;NA;NA;1;NA;NA;NA;NA;NA;55;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_38;Alchemy;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;17,28;15,8;8;7,5;7;NA;8,647;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_39;Avatar;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;17,38;16;7;6;5,5;NA;8,677;NA;NA;NA;1;NA;NA;NA;NA;NA;62;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_4;Gravitas;MK_2010_1;MK;2010;10,6;NA;71,3;NA;10,7;1,85;15,7;17,52;15,7;NA;6;5,5;NA;8,778;NA;NA;NA;NA;NA;NA;NA;NA;NA;57;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_40;Kingdom;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;15,93;15,8;7;4;1;NA;7,972;NA;NA;NA;2;NA;NA;NA;NA;NA;56;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_41;Trapez;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;16,87;15,8;7;4,5;3;NA;8,442;NA;NA;NA;2;NA;NA;NA;NA;NA;61;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_42;Gravitas;MK_2010_2;MK;2010;NA;NA;NA;NA;10,7;1,85;NA;17,31;15,7;8;6,5;5,5;NA;8,673;NA;NA;NA;NA;NA;NA;NA;NA;NA;53;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_5;Alves;MK_2010_1;MK;2010;10,9;NA;75,9;NA;10,7;1,85;16,1;16,41;16,1;NA;7;4,5;NA;8,183;NA;NA;NA;1;NA;NA;NA;NA;NA;74;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_6;SY Epson;MK_2010_1;MK;2010;11,2;NA;71;NA;10,7;1,85;16;17,44;16;NA;6,5;6,5;NA;8,707;NA;NA;NA;2;NA;NA;NA;NA;NA;61;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_7;ELS 0849;MK_2010_1;MK;2010;11,5;NA;73,3;NA;10,7;1,85;15,8;15,34;15,8;NA;5;4;NA;7,676;NA;NA;NA;NA;NA;NA;NA;NA;NA;62;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_8;Stigg;MK_2010_1;MK;2010;10,9;NA;70,6;NA;10,7;1,85;15,7;18,03;15,7;NA;8,5;9;NA;9,033;NA;NA;NA;NA;NA;NA;NA;NA;NA;59;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2010_9;Oakley;MK_2010_1;MK;2010;10,6;NA;68,5;NA;10,7;1,85;15,6;16,2;15,6;NA;4,5;4;NA;8,126;NA;NA;NA;1;NA;NA;NA;NA;NA;60;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_1;KWS Lumos;BN_2011_1;BN;2011;7,88;51,84;74,1;0,75;8,5;1,85;20,46;16,1;20,46;6,5;6;5,5;9;9,581;8;NA;NA;2,5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_10;SJ 08-53;BN_2011_1;BN;2011;8,07;52,08;72,8;1,46;8,5;1,85;19,26;14,8;19,26;6,5;6,5;5;9;8,94;7,5;NA;NA;2;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_11;Cordiale;BN_2011_1;BN;2011;8,53;47,91;74;0,88;8,5;1,85;19,75;13,8;19,75;7,5;5,5;4,5;9;8,285;6;NA;NA;7;2,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_12;KWS Erasmus;BN_2011_1;BN;2011;8,14;58,92;73;0,7;8,5;1,85;20,39;15,4;20,39;7;6;7;9;9,172;7;NA;NA;2;6,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_13;Lion (Wheat);BN_2011_1;BN;2011;7,45;51,07;72,9;1,19;8,5;1,85;19,75;15,2;19,75;7,5;7;7,5;9;9,126;4;NA;NA;2;5,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_14;JB Diego;BN_2011_1;BN;2011;7,73;55,38;73,1;0,9;8,5;1,85;20,57;16,4;20,57;7;6,5;6;9;9,746;7;NA;NA;2;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_15;KWS Crosby;BN_2011_1;BN;2011;7,97;51,58;73,6;1,18;8,5;1,85;20,11;14,9;20,11;7;7,5;4,5;9;8,906;8;NA;NA;7;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_16;Denman;BN_2011_1;BN;2011;7,75;47,46;72,8;1,12;8,5;1,85;19,7;14;19,7;7;7;4,5;7,5;8,411;6;NA;NA;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_17;Einstein;BN_2011_1;BN;2011;7,76;53,86;73,6;0,93;8,5;1,85;20,05;14,6;20,05;7;6,5;5;9;8,733;7;NA;NA;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_18;Stigg;BN_2011_1;BN;2011;7,78;55,8;72,8;0,43;8,5;1,85;19,77;14,8;19,77;8;7,5;7;9;8,884;8;NA;NA;2;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_19;Cordiale;BN_2011_2;BN;2011;NA;NA;NA;NA;8,5;1,85;NA;12,3;19,75;7,5;5,5;3,5;9;7,385;4;NA;NA;7;3;NA;NA;NA;NA;70,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2011_2;Grafton;BN_2011_1;BN;2011;9,06;54,62;74,2;0,93;8,5;1,85;20,6;15;20,6;7;5,5;4;9;8,911;8;NA;NA;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
