Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;plot_lengt;plot_width;moisture;plot_yld;ave_moist;yld_ton_ha;str_height;screenings;septoria1;heading1;lodging1;mildew1;hagberg;ripen1;node_brek1;vigour;sprout_fld;lodging2;fusarium1;emergence;mildew2;yelow_rst1;septoria2;shedding;fusar_lab;septoria3;heading2;fusarium2;sprout_lab;yellowblot;green_leaf;water_abso;plant_coun;takeall;mnivale;germin;flowerdate;fusar_fld;ripen2;node_brek2;yelow_rst2;flowering;growthstge;brown_rst1;bydv;sprout_fl2
CKB_2013_20;Einstein;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;37,65;20,6;10,926;73;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_21;SJ 8576003;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;35,8;19,9;10,48;76;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_22;Leeds;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;36,1;20,6;10,476;80;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_23;Weaver;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;38,85;20,5;11,288;84;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_24;KWS Croft;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;35,54;20,6;10,313;80;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_25;Dunmore;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;36,85;20,2;10,747;82;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_26;Monterey;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;36,56;20,1;10,676;84;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_27;Avatar;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,55;22,3;11,231;85;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_28;Evolution;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,46;22,8;11,134;80;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_29;JB Diego;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;40,24;20,4;11,707;78;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_3;Evolution;CKB_2013_1;CKB;2013;10,4;43,9;64,6;17,4;1,85;22,8;40,35;22,8;11,385;78;0,5;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_30;Lion (Wheat);CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,05;19,4;11,503;84;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_31;Cordiale;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,36;20,1;11,494;70;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_32;KWS Magic;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;38,61;20;11,289;84;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_33;KWS W196;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;41,05;21,4;11,792;90;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_34;Revelation;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;41,58;27,6;11,002;84;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_35;KWS Lumos;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,65;20,1;11,578;75;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_36;Myriad;CKB_2013_2;CKB;2013;NA;NA;NA;17,4;1,85;NA;40,11;21,3;11,537;85;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_37;Cordiale;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;36,1;20,1;10,542;71;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_38;KWS Croft;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;36,61;20,6;10,624;80;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_39;Weaver;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,75;20,5;11,55;90;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_4;Avatar;CKB_2013_1;CKB;2013;10,6;42,2;69,1;17,4;1,85;22,3;41,85;22,3;11,884;85;0,7;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_40;KWS W196;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;40,12;21,4;11,525;90;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_41;KWS Lumos;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;38,13;20,1;11,135;76;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_42;Evolution;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;42;22,8;11,85;90;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_43;Einstein;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,13;20,6;11,355;80;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_44;SJ 8576003;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;39,5;19,9;11,564;83;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKB_2013_45;Myriad;CKB_2013_3;CKB;2013;NA;NA;NA;17,4;1,85;NA;37,8;21,3;10,872;90;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
